 plane_tail_number | year |      daily_avg      
 N889AS            | 2017 |  5.8275862068965517
 N889AS            | 2018 |  6.5000000000000000
 N889AS            | 2019 |  5.8666666666666667
 N8903A            | 2016 |  5.2333333333333333
 N8903A            | 2017 |  6.2758620689655172
 N8903A            | 2018 |  6.0666666666666667
 N8903A            | 2019 |  5.4516129032258065
 N8908D            | 2019 |  5.1379310344827586
 N8918B            | 2018 |  5.1785714285714286
 N8918B            | 2019 |  5.8709677419354839
 N891AT            | 2017 |  5.1935483870967742
 N891AT            | 2018 |  5.1538461538461538
 N8923A            | 2016 |  5.2758620689655172
 N8923A            | 2017 |  5.6071428571428571
 N8923A            | 2018 |  5.2307692307692308
 N8923A            | 2019 |  5.4482758620689655
 N8928A            | 2019 |  5.8666666666666667
 N892AT            | 2017 |  5.2000000000000000
 N892AT            | 2018 |  5.0322580645161290
 N8932C            | 2016 |  5.4074074074074074
 N8932C            | 2018 |  5.6774193548387097
 N8932C            | 2019 |  5.0344827586206897
 N8933B            | 2016 |  5.2592592592592593
 N8933B            | 2017 |  5.6129032258064516
 N8933B            | 2018 |  5.5000000000000000
 N8933B            | 2019 |  5.5172413793103448
 N8936A            | 2019 |  5.1428571428571429
 N893AT            | 2016 |  5.2258064516129032
 N8942A            | 2016 |  6.0370370370370370
 N8942A            | 2017 |  5.3793103448275862
 N8942A            | 2018 |  5.7586206896551724
 N8942A            | 2019 |  5.8620689655172414
 N8946A            | 2019 |  5.2068965517241379
 N894AT            | 2016 |  5.3448275862068966
 N894AT            | 2017 |  5.1612903225806452
 N895AT            | 2017 |  5.2580645161290323
 N8965E            | 2016 |  5.3076923076923077
 N8965E            | 2017 |  5.7741935483870968
 N8965E            | 2018 |  5.6400000000000000
 N8965E            | 2019 |  5.7096774193548387
 N8968E            | 2017 |  6.1034482758620690
 N8968E            | 2018 |  5.5333333333333333
 N8968E            | 2019 |  5.3571428571428571
 N8969A            | 2018 |  5.0689655172413793
 N896AT            | 2016 |  5.6551724137931034
 N896AT            | 2017 |  5.0967741935483871
 N8970D            | 2018 |  5.5862068965517241
 N8970D            | 2019 |  5.1785714285714286
 N8974C            | 2018 |  5.0740740740740741
 N8976E            | 2018 |  5.4000000000000000
 N8976E            | 2019 |  5.0740740740740741
 N8980A            | 2019 |  5.4210526315789474
 N8982A            | 2016 |  5.5000000000000000
 N8982A            | 2017 |  5.8709677419354839
 N8982A            | 2018 |  5.8064516129032258
 N8982A            | 2019 |  5.6000000000000000
 N8986B            | 2019 |  5.1612903225806452
 N900AE            | 2019 |  6.1000000000000000
 N900DE            | 2019 |  5.1034482758620690
 N900EV            | 2016 |  5.0333333333333333
 N900EV            | 2017 |  5.2413793103448276
 N900EV            | 2018 |  5.4444444444444444
 N900EV            | 2019 |  5.6206896551724138
 N900WN            | 2016 |  5.1290322580645161
 N900WN            | 2018 |  5.6451612903225806
 N900WN            | 2019 |  5.7000000000000000
 N901DE            | 2019 |  5.7333333333333333
 N901EV            | 2016 |  6.2258064516129032
 N901EV            | 2017 |  5.8571428571428571
 N901EV            | 2018 |  5.8064516129032258
 N901EV            | 2019 |  5.4333333333333333
 N902BC            | 2018 |  5.0967741935483871
 N902BC            | 2019 |  6.2962962962962963
 N902DE            | 2019 |  5.0322580645161290
 N902EV            | 2016 |  5.5806451612903226
 N902EV            | 2018 |  5.2142857142857143
 N902WN            | 2018 |  5.0322580645161290
 N903DE            | 2018 |  5.2258064516129032
 N903DE            | 2019 |  5.3225806451612903
 N903EV            | 2016 |  5.3793103448275862
 N903EV            | 2017 |  5.6666666666666667
 N903EV            | 2019 |  5.1153846153846154
 N903FJ            | 2018 |  5.1034482758620690
 N903FJ            | 2019 |  5.0967741935483871
 N903SW            | 2016 |  5.7333333333333333
 N903SW            | 2018 |  5.7741935483870968
 N903WN            | 2016 |  5.2903225806451613
 N903WN            | 2018 |  5.6666666666666667
 N903WN            | 2019 |  5.4193548387096774
 N904DE            | 2018 |  5.3448275862068966
 N904DE            | 2019 |  5.7096774193548387
 N904DL            | 2017 |  5.1000000000000000
 N904DL            | 2018 |  5.1290322580645161
 N904DL            | 2019 |  5.3846153846153846
 N904EV            | 2016 |  5.2857142857142857
 N904EV            | 2017 |  5.1612903225806452
 N904EV            | 2019 |  5.1333333333333333
 N904NK            | 2017 |  5.2903225806451613
 N904WN            | 2016 |  5.3548387096774194
 N904WN            | 2017 |  5.6000000000000000
 N904WN            | 2018 |  5.6666666666666667
 N905DE            | 2018 |  5.1290322580645161
 N905DE            | 2019 |  5.3548387096774194
 N905EV            | 2016 |  5.3793103448275862
 N905EV            | 2017 |  5.6666666666666667
 N905EV            | 2018 |  5.8000000000000000
 N905J             | 2019 |  5.0322580645161290
 N905JH            | 2019 |  6.2413793103448276
 N905SW            | 2017 |  5.3214285714285714
 N905SW            | 2018 |  5.8709677419354839
 N905WN            | 2016 |  5.2333333333333333
 N905WN            | 2017 |  5.7000000000000000
 N905WN            | 2018 |  5.6129032258064516
 N905WN            | 2019 |  5.7419354838709677
 N906AE            | 2018 |  5.4838709677419355
 N906AT            | 2016 |  5.1333333333333333
 N906AT            | 2017 |  5.0344827586206897
 N906DL            | 2018 |  5.6521739130434783
 N906EV            | 2016 |  5.6129032258064516
 N906EV            | 2017 |  5.2580645161290323
 N906EV            | 2018 |  5.1612903225806452
 N906EV            | 2019 |  5.1111111111111111
 N906FJ            | 2019 |  5.3225806451612903
 N906SW            | 2016 |  6.2413793103448276
 N906SW            | 2017 |  5.8214285714285714
 N906SW            | 2018 |  5.5483870967741935
 N906SW            | 2019 |  5.2758620689655172
 N906WN            | 2018 |  5.5333333333333333
 N906WN            | 2019 |  5.0740740740740741
 N907AE            | 2018 |  5.2333333333333333
 N907DE            | 2018 |  5.1290322580645161
 N907DE            | 2019 |  5.0645161290322581
 N907DL            | 2018 |  5.3333333333333333
 N907DL            | 2019 |  5.0370370370370370
 N907EV            | 2016 |  6.1666666666666667
 N907EV            | 2018 |  5.1333333333333333
 N907FJ            | 2019 |  5.4285714285714286
 N907SW            | 2016 |  6.2903225806451613
 N907SW            | 2017 |  5.6551724137931034
 N907SW            | 2019 |  6.0000000000000000
 N907WN            | 2017 |  5.2758620689655172
 N907WN            | 2018 |  5.6451612903225806
 N907WN            | 2019 |  5.2333333333333333
 N908AE            | 2018 |  5.2000000000000000
 N908AE            | 2019 |  6.0370370370370370
 N908DE            | 2017 |  5.4482758620689655
 N908DE            | 2018 |  5.1724137931034483
 N908DE            | 2019 |  5.6774193548387097
 N908DL            | 2019 |  5.5517241379310345
 N908EV            | 2016 |  5.5357142857142857
 N908EV            | 2017 |  5.9333333333333333
 N908EV            | 2018 |  6.1000000000000000
 N908FJ            | 2019 |  5.0800000000000000
 N908SW            | 2017 |  5.3076923076923077
 N908SW            | 2018 |  6.0357142857142857
 N908SW            | 2019 |  5.7419354838709677
 N908WN            | 2016 |  5.2580645161290323
 N908WN            | 2017 |  5.8000000000000000
 N908WN            | 2018 |  6.1333333333333333
 N908WN            | 2019 |  5.4666666666666667
 N909AE            | 2019 |  6.3571428571428571
 N909DE            | 2016 |  5.0666666666666667
 N909DE            | 2018 |  5.3225806451612903
 N909EV            | 2016 |  6.0769230769230769
 N909EV            | 2017 |  5.5862068965517241
 N909EV            | 2018 |  6.2142857142857143
 N909FJ            | 2019 |  5.3000000000000000
 N909SW            | 2016 |  5.7333333333333333
 N909SW            | 2017 |  5.0645161290322581
 N909SW            | 2018 |  6.0000000000000000
 N909SW            | 2019 |  6.1250000000000000
 N909WN            | 2017 |  5.3666666666666667
 N909WN            | 2018 |  5.9677419354838710
 N909WN            | 2019 |  5.2413793103448276
 N910AT            | 2017 |  5.1290322580645161
 N910DE            | 2018 |  5.1666666666666667
 N910DE            | 2019 |  5.0625000000000000
 N910DL            | 2019 |  5.5384615384615385
 N910EV            | 2016 |  5.1428571428571429
 N910EV            | 2017 |  6.1333333333333333
 N910EV            | 2018 |  6.2580645161290323
 N910EV            | 2019 |  5.3103448275862069
 N910FJ            | 2019 |  5.1111111111111111
 N910SW            | 2017 |  5.2222222222222222
 N910SW            | 2018 |  6.0000000000000000
 N910SW            | 2019 |  5.9032258064516129
 N910WN            | 2016 |  5.3636363636363636
 N910WN            | 2017 |  5.8709677419354839
 N910WN            | 2018 |  5.9032258064516129
 N910WN            | 2019 |  5.3225806451612903
 N911DE            | 2016 |  5.2000000000000000
 N911DE            | 2017 |  5.1875000000000000
 N911DE            | 2019 |  5.0370370370370370
 N911DL            | 2018 |  5.6000000000000000
 N912DE            | 2016 |  5.0645161290322581
 N912DE            | 2019 |  5.6206896551724138
 N912DL            | 2019 |  5.2903225806451613
 N912DN            | 2019 |  5.1153846153846154
 N912EV            | 2016 |  5.4000000000000000
 N912EV            | 2017 |  5.9285714285714286
 N912EV            | 2018 |  5.8333333333333333
 N912SW            | 2016 |  6.2580645161290323
 N912SW            | 2017 |  5.3333333333333333
 N912SW            | 2018 |  5.7142857142857143
 N912WN            | 2016 |  5.4615384615384615
 N912WN            | 2017 |  5.1333333333333333
 N912WN            | 2019 |  5.5333333333333333
 N913DE            | 2017 |  5.0333333333333333
 N913DE            | 2019 |  5.1071428571428571
 N913DL            | 2017 |  5.4000000000000000
 N913DL            | 2018 |  5.0645161290322581
 N913DL            | 2019 |  5.2272727272727273
 N913EV            | 2016 |  5.4074074074074074
 N913EV            | 2017 |  5.5333333333333333
 N913EV            | 2018 |  5.6451612903225806
 N913EV            | 2019 |  5.1612903225806452
 N913SW            | 2016 |  5.5806451612903226
 N913SW            | 2017 |  5.4193548387096774
 N913SW            | 2018 |  5.4838709677419355
 N913SW            | 2019 |  5.6551724137931034
 N913WN            | 2016 |  5.4482758620689655
 N913WN            | 2017 |  5.3000000000000000
 N913WN            | 2018 |  5.7666666666666667
 N913WN            | 2019 |  5.7419354838709677
 N914DE            | 2017 |  5.0344827586206897
 N914DL            | 2018 |  5.2857142857142857
 N914EV            | 2016 |  6.2962962962962963
 N914EV            | 2017 |  5.7333333333333333
 N914EV            | 2018 |  5.3793103448275862
 N914EV            | 2019 |  5.8571428571428571
 N914WN            | 2016 |  5.3809523809523810
 N914WN            | 2018 |  5.5483870967741935
 N915AT            | 2016 |  5.2142857142857143
 N915DE            | 2018 |  5.2500000000000000
 N915DL            | 2016 |  5.0344827586206897
 N915EV            | 2016 |  5.6206896551724138
 N915EV            | 2017 |  5.9285714285714286
 N915EV            | 2018 |  5.7096774193548387
 N915EV            | 2019 |  5.7600000000000000
 N915FJ            | 2019 |  5.1935483870967742
 N915SW            | 2016 |  5.5806451612903226
 N915SW            | 2018 |  5.7096774193548387
 N915SW            | 2019 |  5.7419354838709677
 N915WN            | 2016 |  5.4000000000000000
 N915WN            | 2017 |  5.6774193548387097
 N915WN            | 2018 |  5.4827586206896552
 N915WN            | 2019 |  5.2758620689655172
 N916DE            | 2017 |  5.0322580645161290
 N916DL            | 2019 |  5.5806451612903226
 N916EV            | 2016 |  6.3333333333333333
 N916EV            | 2017 |  6.0645161290322581
 N916EV            | 2018 |  5.3928571428571429
 N916FJ            | 2019 |  5.5384615384615385
 N916SW            | 2016 |  5.6333333333333333
 N916SW            | 2017 |  5.6333333333333333
 N916SW            | 2018 |  5.2000000000000000
 N916SW            | 2019 |  5.0344827586206897
 N916WN            | 2016 |  5.4137931034482759
 N916WN            | 2017 |  5.4193548387096774
 N916WN            | 2018 |  5.2800000000000000
 N916WN            | 2019 |  5.1290322580645161
 N917DE            | 2016 |  5.0967741935483871
 N917DL            | 2017 |  5.0344827586206897
 N917EV            | 2016 |  6.5161290322580645
 N917EV            | 2017 |  5.8666666666666667
 N917EV            | 2018 |  5.6666666666666667
 N917EV            | 2019 |  5.5555555555555556
 N917FJ            | 2018 |  5.0645161290322581
 N917FJ            | 2019 |  5.2903225806451613
 N917SW            | 2016 |  6.0000000000000000
 N917SW            | 2019 |  5.2500000000000000
 N917WN            | 2016 |  5.6000000000000000
 N917WN            | 2018 |  5.0666666666666667
 N917WN            | 2019 |  5.2258064516129032
 N917XJ            | 2019 |  5.2413793103448276
 N918AE            | 2019 |  5.6774193548387097
 N918DE            | 2018 |  5.0333333333333333
 N918DE            | 2019 |  5.7666666666666667
 N918DL            | 2016 |  5.1428571428571429
 N918FJ            | 2018 |  5.6250000000000000
 N918FJ            | 2019 |  5.5384615384615385
 N918SW            | 2016 |  5.5000000000000000
 N918SW            | 2018 |  5.5483870967741935
 N918SW            | 2019 |  5.6000000000000000
 N918WN            | 2017 |  5.2258064516129032
 N918WN            | 2018 |  5.8709677419354839
 N918WN            | 2019 |  5.2758620689655172
 N919AT            | 2016 |  5.3225806451612903
 N919DL            | 2016 |  5.0333333333333333
 N919DL            | 2017 |  5.0645161290322581
 N919DL            | 2018 |  5.0967741935483871
 N919DN            | 2017 |  5.1818181818181818
 N919EV            | 2016 |  6.3333333333333333
 N919EV            | 2017 |  5.7741935483870968
 N919EV            | 2018 |  6.0000000000000000
 N919SW            | 2016 |  5.7666666666666667
 N919SW            | 2018 |  6.1612903225806452
 N919SW            | 2019 |  5.6666666666666667
 N919WN            | 2016 |  5.3448275862068966
 N919WN            | 2017 |  5.1290322580645161
 N919WN            | 2018 |  5.9000000000000000
 N919WN            | 2019 |  5.9677419354838710
 N920AT            | 2017 |  5.0967741935483871
 N920DE            | 2016 |  5.4516129032258065
 N920DE            | 2019 |  5.2903225806451613
 N920DL            | 2016 |  5.1935483870967742
 N920EV            | 2016 |  6.5862068965517241
 N920EV            | 2017 |  5.2000000000000000
 N920EV            | 2018 |  5.3600000000000000
 N920EV            | 2019 |  5.3928571428571429
 N920FJ            | 2019 |  5.1578947368421053
 N920FR            | 2018 |  5.1428571428571429
 N920SW            | 2016 |  6.2580645161290323
 N920SW            | 2017 |  5.3000000000000000
 N920SW            | 2018 |  5.4666666666666667
 N920SW            | 2019 |  5.5483870967741935
 N920WN            | 2016 |  5.4193548387096774
 N920WN            | 2017 |  5.6129032258064516
 N920WN            | 2018 |  5.0322580645161290
 N920WN            | 2019 |  5.2258064516129032
 N921DL            | 2018 |  5.1739130434782609
 N921EV            | 2016 |  6.1724137931034483
 N921EV            | 2017 |  6.2000000000000000
 N921EV            | 2018 |  5.8709677419354839
 N921EV            | 2019 |  5.3333333333333333
 N921WN            | 2017 |  5.4000000000000000
 N921WN            | 2018 |  5.8064516129032258
 N921WN            | 2019 |  5.3548387096774194
 N921XJ            | 2019 |  5.3548387096774194
 N922AE            | 2018 |  5.0689655172413793
 N922AE            | 2019 |  5.3103448275862069
 N922AT            | 2016 |  5.0666666666666667
 N922AT            | 2019 |  5.0357142857142857
 N922DL            | 2016 |  5.1290322580645161
 N922DL            | 2019 |  5.4000000000000000
 N922EV            | 2016 |  6.6333333333333333
 N922EV            | 2017 |  5.6129032258064516
 N922EV            | 2018 |  5.1000000000000000
 N922EV            | 2019 |  5.5333333333333333
 N922FJ            | 2019 |  5.2580645161290323
 N922WN            | 2016 |  5.7241379310344828
 N922WN            | 2018 |  5.7096774193548387
 N922WN            | 2019 |  5.5806451612903226
 N923AE            | 2019 |  6.4074074074074074
 N923AT            | 2016 |  5.0344827586206897
 N923DL            | 2018 |  5.2580645161290323
 N923EV            | 2016 |  6.3870967741935484
 N923EV            | 2017 |  6.6785714285714286
 N923EV            | 2018 |  6.0645161290322581
 N923EV            | 2019 |  5.7586206896551724
 N923FR            | 2018 |  5.0322580645161290
 N923SW            | 2016 |  5.3333333333333333
 N923SW            | 2017 |  5.1034482758620690
 N923SW            | 2018 |  5.9000000000000000
 N923SW            | 2019 |  5.2258064516129032
 N923WN            | 2016 |  5.4838709677419355
 N923WN            | 2017 |  5.4516129032258065
 N923WN            | 2018 |  5.9354838709677419
 N923WN            | 2019 |  5.1612903225806452
 N924AT            | 2016 |  5.0344827586206897
 N924AT            | 2019 |  5.0689655172413793
 N924DL            | 2016 |  5.0666666666666667
 N924EV            | 2016 |  6.3225806451612903
 N924SW            | 2016 |  6.9032258064516129
 N924SW            | 2018 |  5.2580645161290323
 N924SW            | 2019 |  5.2307692307692308
 N924WN            | 2016 |  5.3225806451612903
 N924WN            | 2017 |  5.8275862068965517
 N924WN            | 2018 |  5.4516129032258065
 N925AE            | 2019 |  6.1666666666666667
 N925AT            | 2016 |  5.6000000000000000
 N925AT            | 2019 |  5.5483870967741935
 N925DL            | 2016 |  5.2666666666666667
 N925DL            | 2017 |  5.0833333333333333
 N925EV            | 2016 |  6.9333333333333333
 N925EV            | 2017 |  5.8709677419354839
 N925EV            | 2019 |  5.4583333333333333
 N925FJ            | 2019 |  5.1666666666666667
 N925SW            | 2016 |  6.2000000000000000
 N925SW            | 2017 |  5.2962962962962963
 N925SW            | 2018 |  5.9032258064516129
 N925SW            | 2019 |  5.2500000000000000
 N925WN            | 2016 |  5.6451612903225806
 N925WN            | 2017 |  5.4000000000000000
 N925WN            | 2018 |  5.3225806451612903
 N925WN            | 2019 |  5.5161290322580645
 N926AT            | 2016 |  5.0322580645161290
 N926DL            | 2018 |  5.4193548387096774
 N926EV            | 2016 |  7.0000000000000000
 N926EV            | 2017 |  5.8518518518518519
 N926EV            | 2018 |  5.5200000000000000
 N926FR            | 2018 |  5.2857142857142857
 N926SW            | 2016 |  5.1666666666666667
 N926SW            | 2017 |  6.0333333333333333
 N926SW            | 2018 |  5.5483870967741935
 N926SW            | 2019 |  5.6129032258064516
 N926WN            | 2016 |  5.8709677419354839
 N926WN            | 2017 |  5.6000000000000000
 N926WN            | 2018 |  5.7419354838709677
 N926WN            | 2019 |  5.1612903225806452
 N927AT            | 2016 |  5.1724137931034483
 N927AT            | 2019 |  5.1935483870967742
 N927DA            | 2017 |  5.6800000000000000
 N927EV            | 2016 |  6.4666666666666667
 N927FR            | 2019 |  5.2580645161290323
 N927LR            | 2019 |  5.0689655172413793
 N927SW            | 2016 |  6.2903225806451613
 N927SW            | 2017 |  5.9666666666666667
 N927SW            | 2018 |  5.1333333333333333
 N927WN            | 2016 |  5.7419354838709677
 N927WN            | 2017 |  5.3333333333333333
 N927WN            | 2018 |  6.1290322580645161
 N927WN            | 2019 |  5.4193548387096774
 N928AT            | 2017 |  5.0666666666666667
 N928DL            | 2017 |  5.1935483870967742
 N928EV            | 2016 |  5.9230769230769231
 N928EV            | 2019 |  5.6551724137931034
 N928FR            | 2017 |  5.1612903225806452
 N928LR            | 2019 |  5.1481481481481481
 N928SW            | 2016 |  5.6206896551724138
 N928SW            | 2018 |  5.4193548387096774
 N928SW            | 2019 |  5.5333333333333333
 N928WN            | 2016 |  5.4000000000000000
 N928WN            | 2017 |  5.6000000000000000
 N928WN            | 2018 |  5.4516129032258065
 N928WN            | 2019 |  5.6896551724137931
 N929AT            | 2017 |  5.1428571428571429
 N929DL            | 2017 |  5.5000000000000000
 N929EV            | 2016 |  5.5357142857142857
 N929EV            | 2018 |  5.2258064516129032
 N929EV            | 2019 |  5.3103448275862069
 N929LR            | 2019 |  5.1000000000000000
 N929SW            | 2016 |  5.2000000000000000
 N929SW            | 2017 |  5.3181818181818182
 N929SW            | 2018 |  5.8709677419354839
 N929SW            | 2019 |  5.3913043478260870
 N929WN            | 2016 |  5.7096774193548387
 N929WN            | 2017 |  5.2666666666666667
 N929WN            | 2018 |  6.1290322580645161
 N929WN            | 2019 |  6.1612903225806452
 N930DN            | 2016 |  5.0645161290322581
 N930DN            | 2018 |  5.1250000000000000
 N930EV            | 2017 |  5.3333333333333333
 N930EV            | 2018 |  6.4193548387096774
 N930LR            | 2018 |  5.2000000000000000
 N930LR            | 2019 |  5.1612903225806452
 N930SW            | 2016 |  5.6666666666666667
 N930SW            | 2017 |  5.7096774193548387
 N930SW            | 2018 |  5.8709677419354839
 N930WN            | 2016 |  5.3548387096774194
 N930WN            | 2017 |  5.1904761904761905
 N930WN            | 2018 |  6.5806451612903226
 N930WN            | 2019 |  5.3461538461538462
 N931AE            | 2019 |  5.8518518518518519
 N931DL            | 2017 |  5.0357142857142857
 N931EV            | 2017 |  5.7419354838709677
 N931EV            | 2018 |  5.3000000000000000
 N931EV            | 2019 |  5.1000000000000000
 N931WN            | 2016 |  5.2580645161290323
 N931WN            | 2017 |  5.2666666666666667
 N931WN            | 2018 |  6.3333333333333333
 N931WN            | 2019 |  5.1000000000000000
 N932AE            | 2019 |  5.7741935483870968
 N932AT            | 2016 |  5.3200000000000000
 N932AT            | 2019 |  5.0322580645161290
 N932DL            | 2018 |  5.2666666666666667
 N932EV            | 2016 |  6.2903225806451613
 N932EV            | 2017 |  5.6296296296296296
 N932EV            | 2018 |  5.3448275862068966
 N932EV            | 2019 |  5.1666666666666667
 N932SW            | 2016 |  5.2500000000000000
 N932SW            | 2017 |  5.3870967741935484
 N932SW            | 2018 |  5.2727272727272727
 N932SW            | 2019 |  5.7333333333333333
 N932WN            | 2016 |  5.2333333333333333
 N932WN            | 2017 |  5.2666666666666667
 N932WN            | 2018 |  5.6250000000000000
 N932WN            | 2019 |  5.5600000000000000
 N933AT            | 2016 |  5.5483870967741935
 N933DL            | 2016 |  5.3076923076923077
 N933DL            | 2018 |  5.1923076923076923
 N933EV            | 2017 |  6.1333333333333333
 N933EV            | 2018 |  5.1935483870967742
 N933EV            | 2019 |  6.7500000000000000
 N933JN            | 2018 |  5.1379310344827586
 N933JN            | 2019 |  6.1481481481481481
 N933LR            | 2019 |  5.4516129032258065
 N933WN            | 2016 |  5.4516129032258065
 N933WN            | 2017 |  5.2592592592592593
 N933WN            | 2018 |  5.6451612903225806
 N933WN            | 2019 |  5.5666666666666667
 N934DL            | 2018 |  5.0333333333333333
 N934FJ            | 2019 |  5.2666666666666667
 N934SW            | 2016 |  5.0740740740740741
 N934SW            | 2018 |  5.6774193548387097
 N934SW            | 2019 |  5.2758620689655172
 N934WN            | 2016 |  5.4516129032258065
 N934WN            | 2017 |  5.7419354838709677
 N934WN            | 2018 |  6.1290322580645161
 N934WN            | 2019 |  5.7000000000000000
 N935AE            | 2018 |  5.8387096774193548
 N935AE            | 2019 |  6.1250000000000000
 N935AT            | 2017 |  5.9000000000000000
 N935DL            | 2017 |  5.0333333333333333
 N935SW            | 2016 |  5.1785714285714286
 N935SW            | 2017 |  5.6666666666666667
 N935SW            | 2018 |  5.6206896551724138
 N935WN            | 2016 |  5.2903225806451613
 N935WN            | 2017 |  6.0322580645161290
 N935WN            | 2018 |  6.4000000000000000
 N935WN            | 2019 |  5.6315789473684211
 N936AT            | 2016 |  5.4482758620689655
 N936DL            | 2016 |  5.0666666666666667
 N936DL            | 2017 |  5.0967741935483871
 N936EV            | 2017 |  6.3000000000000000
 N936EV            | 2018 |  5.6923076923076923
 N936EV            | 2019 |  6.0000000000000000
 N936SW            | 2016 |  5.3793103448275862
 N936SW            | 2017 |  5.6071428571428571
 N936SW            | 2018 |  5.4000000000000000
 N936SW            | 2019 |  5.3225806451612903
 N936WN            | 2016 |  5.2903225806451613
 N936WN            | 2017 |  5.2666666666666667
 N936WN            | 2018 |  5.5483870967741935
 N936WN            | 2019 |  5.8666666666666667
 N937AT            | 2016 |  5.1000000000000000
 N937AT            | 2017 |  5.3548387096774194
 N937DL            | 2017 |  5.5483870967741935
 N937EV            | 2016 |  5.4000000000000000
 N937EV            | 2017 |  5.7000000000000000
 N937EV            | 2019 |  5.1071428571428571
 N937SW            | 2016 |  5.5161290322580645
 N937SW            | 2017 |  5.0967741935483871
 N937SW            | 2018 |  5.2258064516129032
 N937WN            | 2016 |  5.2903225806451613
 N937WN            | 2017 |  5.1935483870967742
 N937WN            | 2018 |  5.3333333333333333
 N937WN            | 2019 |  5.4666666666666667
 N938AT            | 2019 |  5.3870967741935484
 N938DL            | 2017 |  5.2580645161290323
 N938DL            | 2018 |  5.3870967741935484
 N938LR            | 2019 |  5.4482758620689655
 N938SW            | 2016 |  5.8709677419354839
 N938SW            | 2017 |  5.4333333333333333
 N938SW            | 2018 |  5.5161290322580645
 N938WN            | 2016 |  5.4137931034482759
 N938WN            | 2017 |  5.3928571428571429
 N938WN            | 2018 |  6.0000000000000000
 N938WN            | 2019 |  5.8333333333333333
 N939AE            | 2018 |  5.5483870967741935
 N939AE            | 2019 |  6.0000000000000000
 N939AT            | 2016 |  5.0967741935483871
 N939LR            | 2019 |  5.3750000000000000
 N939SW            | 2018 |  5.9230769230769231
 N939WN            | 2016 |  5.3870967741935484
 N939WN            | 2017 |  5.6774193548387097
 N939WN            | 2018 |  5.8620689655172414
 N939WN            | 2019 |  5.2903225806451613
 N940AT            | 2017 |  5.3448275862068966
 N940AT            | 2019 |  5.3448275862068966
 N940WN            | 2016 |  5.8387096774193548
 N940WN            | 2017 |  5.8064516129032258
 N940WN            | 2018 |  5.9032258064516129
 N940WN            | 2019 |  5.7419354838709677
 N941DL            | 2016 |  5.1034482758620690
 N941DL            | 2018 |  5.1153846153846154
 N941LT            | 2019 |  5.6451612903225806
 N941SW            | 2016 |  5.2903225806451613
 N941SW            | 2017 |  5.7333333333333333
 N941SW            | 2018 |  5.4814814814814815
 N941SW            | 2019 |  5.1379310344827586
 N941WN            | 2016 |  5.1935483870967742
 N941WN            | 2017 |  5.4666666666666667
 N941WN            | 2018 |  6.0666666666666667
 N941WN            | 2019 |  5.6774193548387097
 N942DL            | 2016 |  5.1666666666666667
 N942LL            | 2018 |  5.7419354838709677
 N942LL            | 2019 |  5.6923076923076923
 N942LR            | 2019 |  5.1612903225806452
 N942WN            | 2016 |  5.6666666666666667
 N942WN            | 2017 |  5.6774193548387097
 N942WN            | 2018 |  6.3103448275862069
 N942WN            | 2019 |  6.0000000000000000
 N943AT            | 2016 |  5.2903225806451613
 N943AT            | 2019 |  5.0333333333333333
 N943DL            | 2018 |  5.3928571428571429
 N943LR            | 2019 |  5.0344827586206897
 N943SW            | 2017 |  5.2307692307692308
 N943SW            | 2019 |  5.0689655172413793
 N943WN            | 2016 |  5.6551724137931034
 N943WN            | 2017 |  5.8400000000000000
 N943WN            | 2018 |  6.6000000000000000
 N943WN            | 2019 |  5.6774193548387097
 N944DL            | 2018 |  5.4666666666666667
 N944SW            | 2016 |  5.4583333333333333
 N944SW            | 2018 |  5.7666666666666667
 N944SW            | 2019 |  6.0645161290322581
 N944WN            | 2016 |  5.3548387096774194
 N944WN            | 2017 |  5.8064516129032258
 N944WN            | 2018 |  5.9090909090909091
 N944WN            | 2019 |  5.7096774193548387
 N945DL            | 2016 |  5.3548387096774194
 N945DL            | 2017 |  5.0769230769230769
 N945LR            | 2019 |  5.3703703703703704
 N945SW            | 2016 |  5.7741935483870968
 N945SW            | 2017 |  5.4000000000000000
 N945SW            | 2018 |  5.4193548387096774
 N945SW            | 2019 |  5.2258064516129032
 N945UW            | 2016 |  5.4117647058823529
 N945WN            | 2016 |  5.3793103448275862
 N945WN            | 2017 |  5.9677419354838710
 N945WN            | 2018 |  6.6551724137931034
 N945WN            | 2019 |  5.9354838709677419
 N946LR            | 2019 |  5.1612903225806452
 N946SW            | 2016 |  5.1071428571428571
 N946SW            | 2018 |  5.2222222222222222
 N946SW            | 2019 |  5.8000000000000000
 N946UW            | 2016 |  5.3571428571428571
 N946WN            | 2016 |  5.1935483870967742
 N946WN            | 2017 |  5.5000000000000000
 N946WN            | 2018 |  5.7741935483870968
 N946WN            | 2019 |  5.2258064516129032
 N947AA            | 2017 |  5.0333333333333333
 N947AT            | 2016 |  5.1333333333333333
 N947SW            | 2016 |  5.7333333333333333
 N947SW            | 2017 |  5.2068965517241379
 N947SW            | 2018 |  6.8064516129032258
 N947SW            | 2019 |  5.8387096774193548
 N947UW            | 2016 |  5.5714285714285714
 N947WN            | 2016 |  5.8387096774193548
 N947WN            | 2017 |  5.7096774193548387
 N947WN            | 2018 |  6.0333333333333333
 N947WN            | 2019 |  6.2352941176470588
 N948AT            | 2017 |  5.2258064516129032
